id,name,description
919,Smart Synergies,
1035,Peoplentech,
1002,Insigma,
951,United Global Technologies,
984,Mumba Technologies,
1041,Mindlance,
918,Transamerican Information Systems,
1042,eTeam, Inc.,
943,Mindteck (India) Limited,
947,Aptiv,
1026,American Airlines,
1039,USM Business Systems,
991,InnoMethods Corp,
986,Rita Technology Services,
932,Health Care Service Corporation,
983,VIA Technical,
1024,US Tech Solutions,
908,JDM Systems Consultants Inc,
921,BridgeView IT,
978,Smart IMS,
902,TOPSYSIT,
1023,Palnar,
920,GTN Technical Staffing,
906,iTek People, Inc.,
901,BridgeNexus Technologies Inc,
988,Abacus Service Corporation,
989,Samson Software Solutions, INC,
1000,Highfinch Software Solutions,LLC,
910,Kanini,
912,Tan Check Consolidated Inc.,
915,Trintel Technologies,
1001,aquesst,
916,Varnar,
900,TechLink Resources,
896,Pelican Technology Partners,
898,IDC Technologies,
903,Talent Software Services, Inc,
899,Powersolv,
904,Katalyst Technologies Inc.,
993,MLWiz Inc,
1019,SLRI Solutions, LLC,
1011,Gotham Technology,
1005,Cyquent, Inc.,
1043,Mountain States Imaging,
997,C-Vision Inc.,
979,ASML,
966,Maxima Consulting Inc.,
949,6E Technologies,
937,IndraSoft, Inc.,
971,Diverse Lynx LLC,
935,Leviton Manufacturing,
942,NPPS, Inc,
980,Cox iT Global Llc,
1029,An acclaimed interdisciplinary research center,
958,Unikon IT,
952,PinPoint Solutions,
972,Keshav Consulting,
940,Parkar Consulting Group LLC.,
985,Tekinvaderz LLC,
970,InSource Technical,
1133,E-TRADE,
1053,Saligram Systems Inc,NULL
1090,SohanIT Inc,
1060,Solomons International,NULL
1061,American Cybersystems, Inc.,NULL
1062,Micasa Global,NULL
1063,A1 Technology,NULL
1064,GenuineIT LLC,NULL
1065,Verinova Inc,NULL
1068,IT People Corporation,NULL
1069,TechSaga Corporation,NULL
1070,Bilkins Inc.,NULL
1082,Evoqua,
1081,Vertex Technological Solutions,NULL
1126,Oregon Mutual Insurance,
1138,Spino Inc,
1100,Radiansys,
1094,Best High Technologies LLC,NULL
1096,Ardent Technologies Inc.,
1192,OrangePeople LLC,"#  **![](https://static.wixstatic.com/media/ac0072_d31bcadce93449afb9111ef331c735c4~mv2.png/v1/fill/w_924,h_153,al_c,q_80,usm_0.66_1.00_0.01/op-gill%20sans.webp)**

#  **Begin your adventure!**

##  Join our team of Outstanding Professionals

#  **The heart of our business**

#  Our People

We believe that quality outcomes and value creation stem from the development of empowered people. With trust, respect, and collaboration, we believe that people make the biggest difference.

![](https://media.licdn.com/dms/image/C5109AQGQJ1zOBpxHJQ/company-featured_1128_635/0?e=1570060800&v=beta&t=jZSt3dlVQTicbVbSr6Kr0ISTlH9rdDjiX8JokXmt-sg)

#  **Life at OP...**

## If it is not fun, we just won't do it. 

#### The quality of services we provide is a direct reflection of the quality of life at OP! 

#### From our core values to our tight-knit culture, we are more than just an awesome company. We are a family that genuinely cares for the well-being of our clients and our team.   

###  **![](https://media.licdn.com/dms/image/C5609AQGCGriO710kEw/company-additional_502_282/0?e=1570060800&v=beta&t=n6fK05lq_7eO1MFxrFQRsvj5F49Qge3xw-uiFvxoQTU)**

###  **Our Culture**

At OrangePeople we are lucky enough to work on-site with some of the world's top brands. Our employees work at client sites across the country from California to Florida to Texas. Everyone is a key member of their local team and continuously supported by our internal network. We focus on keeping it local, and most of our consultant's never set foot in an airport (for work at least!).

![](https://media.licdn.com/dms/image/C5609AQHejy1Da9G9EA/company-additional_502_282/0?e=1570060800&v=beta&t=uacTQw3Q2cIGt0OFlDGyC_BvPAOJ6K19Bpi8lY-JKrQ)

###  **Be Recognized**

We hire the best, and we want to ensure all of our employees feel valued. As an employer, we focus on these core tenants for our team: -Recognition -Personal Development -Fun Our holiday parties are known to lead to break dancing competitions and a lot of laughter.

![](https://media.licdn.com/dms/image/C5609AQEre0mhX5uZQg/company-additional_502_282/0?e=1570060800&v=beta&t=KZn_i_D9SXltF_H-QlHGMnuvvKiyKH4GPmL0-bZ2P14)

###  **Giving Back**

OrangePeople is focused on giving back to both our local and global communities. OrangePeople matches donations to employee's individual organizations and fundraising events, including Unicef, Leukemia and Lymphoma Society, and Cycle for Survival. This allows employees to focus on causes that are important to them, but also receive the benefit of our collective support.

##  **Our core values**

####  Continuous improvement and respect for people are the two foundational pillars that we build on. 

###  **Respect**

####  By treating everyone with the utmost respect, we aim to increase engagement, to promote knowledge sharing, and to create win-win scenarios. 

###  **Synergy**

####  We apply teamwork to create a healthy and vibrant work environment. Our relationships with our team members, clients, and business partners are the core foundations of our company.

###  **Integrity**

####  We are honest, fair, and hold ourselves accountable for our actions. We acknowledge our mistakes and build trust through our character. 

###  **Excellence**

####  We are committed to consistently providing the highest quality of services with the greatest attention to detail.  Continuous improvement is a common denominator across all our engagements."
1102,Wise Equation Solutions Inc.,NULL
1180,Shenley Recruitment,
1153,Case Interactive,"Case Interactive is a full-service staffing firm handling temporary, temp-to -hire, and direct placements. Servicing the US market, we carefully match qualified candidates with quality companies.

At Case Interactive, we realize that each company has its own unique needs. We will do the recruitment legwork for you, so that you can go about running your business. Just as important as client satisfaction, we want our applicants to enjoy their work assignments. We carefully screen, test and match to ensure that our candidates are able to perform their assignments with confidence and competence.

Whether you're a business needing help or an applicant looking for a job, please give Case Interactive a [call](http://caseinteractive.org/contact-us/ ""Contact Us""). We would like the opportunity to work behind the scenes to promote your success.

Case Interactive expects to deliver unique solutions that meet the staffing challenges created by today's evolving market. Our Strategic Staffing Solutions are customized to meet each client's specific needs. We begin by conducting a methodical analysis of your company and then go on to develop an understanding of your organization's goals, constraints, budgets, expectations and needs. We then have our team begin researching the industry, major competitors and market expectations.

>   

> 

> 

> We begin by gaining knowledge of your business, goals, technology, and competitors.This is critical to the success of every one of our client engagements. Case Interactive assesses your staffing capabilities and productivity, including a review of your current staffing systems, tools, and processes. We make recommendations and develop tailored solutions to meet your specific needs.""

> 

>   

> 

### Temp Labor/Consulting Services

  * Fully Functional Payroll

  * Contingent Labor

  * Per Diem Staffing

  * Payroll Services

### Contingency Search

We proactively recruit through a variety of network resources to identify the best candidates. Our customer relationship management team is comprised of seasoned professionals who have both the ability and industry experience needed to resolve your company's most difficult IT/Computer Engineering, Engineering, Supply Chain/Procurement or Human Resources staffing challenges.

### Retained Search

Our retained search division typically works with clients seeking to hire mid to senior level managers. Under this program, you agree to retain our services exclusively for the specific purpose of securing a particular hire. In return, Case Interactive commits to provide you a continued flow of qualified, interested candidates until we've helped you, directly or indirectly, to secure a hire.

### On-Site Outsourced Staffing

Additionally functional services include:

  * Resume and candidate screening to manage flow and generate pre-screened candidates

  * Staffing strategy development and staffing process evaluation

  * On-site contract recruitment staff

  * Project Manager to assure that the quantity and quality of candidates sufficiently meets your hiring goals"
1107,Vteamlab,NULL
1110,Canfield Scientific, Inc,NULL
1174,Chartis Federal,
1188,object information services,inc,
13404,firstamerica,
1121,National Health Systems Inc,NULL
1190,DaVita Medical Group,
1087,Scadea Solutions,
1189,HireSource Solutions,
1167,RWJBarnabas Health,
1123,Trigo Global Quality Solutions,
1073,Futran Solutions,
1159,Fastnet Software International Inc.,
1142,Brite Systems Inc,
1177,Accede Solutions Inc,
1076,Sunnova Energy Corp,
1077,Lee Health,
1140,Upward.net,
1084,Winsupply Inc,
1128,Nuware Technologies,
1098,LabCorp,
1120,Xyant Technology India Private Limited,
1161,Bancroft Engineering,NULL
1183,BrandBastion,NULL
1194,HARC,NULL
1149,Kitchen Magic,
1078,Abacus Service Operation,
1117,BrookSource,"Brooksource is an IT Services Company, specializing in the recruitment and placement of IT professionals across the nation. Our diverse client base covers all industries and provides us the opportunity to place you in positions that span the entire IT spectrum. We offer weekly pay, paid holidays (for New Year's Day, Memorial Day, Fourth of July, Labor Day, Thanksgiving Day, and Christmas Day), and health benefits."
1050,Forsys Inc.,
1074,DRISHTICON,
1054,Apolis,"Since 1996, RJT has provided successful SAP, Oracle, and IT consulting solutions and staffing services to clients around the world. The new Apolis brings you the same personalized service fortified with a greater array of IT solutions, global expertise, and cost-management strategies.

We are a global IT consultancy that seamlessly integrates experts and leading-edge solutions into your organization so you can focus on what really matters."
1093,Hyperion Technologies,
1116,Digital People,
1109,HPC Foods,
1115,Retro Fitness LLC,
1182,DentaQuest,
1092,Avtech solutions,
1186,Rang Technologies Inc.,"Headquartered in New Jersey, Rang Technologies has dedicated over a decade delivering innovative solutions and best talent to help businesses get the most out of the latest technologies in their digital transformation journey. Rang Technologies has grown to become a global leader in Analytics, Data Science, Artificial Intelligence, Machine Learning, Salesforce CRM, Cloud, DevOps, Internet of Things - IoT, Cybersecurity, IT Consulting and Staffing, and Corporate Training.

Our clients, which include Fortune 500 to Start-up companies, come from a wide array of industries, including pharmaceuticals, healthcare, retail, technology, BFSI, media, automobile, manufacturing and several others. Our clients know they can rely on Rang Technologies to deliver customized and comprehensive digital solutions and talent to complement their business and technical objectives.

Combining the depth of our multidisciplinary team of professionals and boundless innovation with our ""client-centric"" approach to service, Rang Technologies has the right resources to help companies of all sizes cultivate real business value at the right price. This approach has led Rang Technologies to being recognized as one of the fastest growing companies in the United States by Inc magazine for three consecutive years and NJ's fastest 50 growing companies for the recent year.

With our global presence, we have been providing a generous repository of technology manpower and consistent availability of external subject matter experts with the best speed and quality.

Our goal is to meet expectations of excellence - those of our clients, our employees, our candidates and those of our community. Our corporate culture is one of integrity and loyalty. These core values are evident in all that we do. We are committed to ensuring that your experience with our technology experts and recruitment specialists will be a positive one."
1179,Fiserv,
1049,Irvine Technology Corporation (ITC),
1056,Infobahn Softworld Inc.,
1088,Mastech Digital,
1191,Genworth,
1067,Infinity Tech Group Inc,
1059,Cloudious LLC,
1106,Pinnacle Group,
1160,Southwest Research Institute,"We are R&D problem solvers providing independent, premier services to government and industry clients. Our multidisciplinary nature allows us to rapidly assemble diverse teams to tackle problems from multiple directions. We push the boundaries of science and technology to develop innovative solutions that advance the state of the art and improve human health and safety. Operating as a nonprofit since our 1947 inception, we work in the public's best interest and toward the betterment of mankind.  At SwRI, we tirelessly pursue innovation and excellence in science and technology for the betterment of humankind. We support work on nearly 4,000 client projects at any given time through a wide range of technical competencies with 2,574 staff members in nine technical divisions. Client services include, but are not limited to, Automotive and Transportation, Biomedical & Health, Chemistry & Materials, Computers and Electronics, Defense & Security, Earth & Space, Energy & Environment, and Manufacturing & Construction. 

_**TECHNICAL DIVISIONS**_

  * Applied Physics-Developing advanced electronic and microelectronic devices, power supplies, voice and data communication systems, robot test services, and payloads

  * Applied Power-Using physical science research and applied engineering to produce sensors, instruments, and hardware used worldwide.

  * Center for Nuclear Waste Regulatory Analyses-Resolving technical and regulatory issues related to a potential geologic repository for spent nuclear fule and high-level radioactive waste.

  * Chemistry and Chemical Engineering-Performing research and technical services using chemistry and chemical engineering technology.

  * Defense and & Intelligence Solutions-Providing advanced direction finding and tracking systems through geolocation system development.

  * Fuels and Lubricants Research-Performing fuels and lubricants research activities to meet regulatory and competitive goals.

  * Intelligent Systems-Providing engineering services in resaerch and development of complex systems and equipment.

  * Mechanical Engineering-Improving safety, reliability, efficiency and life of new or existing mechanical components or systems.

  * Powertrain Engineering-Designing and developing vehicle and engine components to achieve performance and emissions goals.

  * Space Science & Engineering-Developing and managing advanced scientific payloads aboard satellites and sounding rockets.

_**PRESIDENT'S MESSAGE**_

Innovation in science and technology has been a hallmark of Southwest Research Institute since its earliest days. It's no exaggeration to say we are committed to advancing science and applying technology to benefit government, industry, and all humankind. That is our mission. Our multidisciplinary, collaborative approach allows us to successfully solve clients' most challenging problems. Today, we are a leader among independent, nonprofit research and development organizations. Our staff of 2,574 scientists, engineers, analysts, and support staff members continues to accomplish outstanding fundamental and applied engineering and research for clients from diverse segments of government and industry. Adam L. Hamilton, P.E, President and CEO

_**IN THE COMMUNITY**_

Our staff is expert at developing solutions that help build a better tomorrow today; and that practical, innovative spirit carries through to our community interactions. Staff members generously donate time and outher resources to support food drives, blood drives, and other

outreach programs. 

_**HONORS AND AWARDS**_

Southwest Research Institute has earned 43 R&D 100 awards since 1971. Each year R&D Magazine recognizes developments regarded as among the 100 most significant technical accomplishments. The Chicago Tribune dubbed the program ""the Oscars of Invention""."
1048,Aptude, Inc.,
1195,Facebook,
1173,Performance Softech Solutions, Inc,
1080,Terex Corporation,
1086,Paradigm Environmental, Inc.,
1099,Jeevan Technologies Inc,
1047,Tabula Rasa Healthcare,
